reps,gt_mean_ns,gt_std_ns,gt_min_ns,gt_max_ns,gt_per_iter_ns,gt_tick_min_ns,gt_tick_mode_ns,gt_tick_gcd_ns,clk_mean_cycles,clk_std_cycles,clk_min_cycles,clk_max_cycles,clk_per_iter_cycles,clk_per_iter_ns_at_GHz,clk_tick_min_cycles
221,544.0,0.0,544,544,2.4615384615384617,32,32,32,890.0,0.0,890,890,4.027149321266968,2.397112691230338,7
222,544.0,0.0,544,544,2.4504504504504503,32,32,32,894.0,0.0,894,894,4.027027027027027,2.397039897039897,7
223,544.0,0.0,544,544,2.4394618834080717,32,32,32,898.0,0.0,898,898,4.026905829596412,2.3969677557121503,7
224,544.0,0.0,544,544,2.4285714285714284,32,32,32,902.0,0.0,902,902,4.026785714285714,2.3968962585034013,7
225,544.0,0.0,544,544,2.417777777777778,32,32,32,906.0,0.0,906,906,4.026666666666666,2.3968253968253967,7
226,544.0,0.0,544,544,2.4070796460176993,32,32,32,910.0,0.0,910,910,4.0265486725663715,2.3967551622418877,7
227,544.0,0.0,544,544,2.39647577092511,32,32,32,914.0,0.0,914,914,4.026431718061674,2.396685546465282,7
228,544.0,0.0,544,544,2.3859649122807016,32,32,32,918.0,0.0,918,918,4.026315789473684,2.3966165413533833,7
229,544.0,0.0,544,544,2.3755458515283845,32,32,32,922.0,0.0,922,922,4.026200873362446,2.3965481389062178,7
230,576.0,0.0,576,576,2.5043478260869567,32,32,32,926.0,0.0,926,926,4.026086956521739,2.39648033126294,7
231,544.0,0.0,544,544,2.354978354978355,32,32,32,930.0,0.0,930,930,4.025974025974026,2.396413110698825,7
232,576.0,0.0,576,576,2.4827586206896552,32,32,32,934.0,0.0,934,934,4.025862068965517,2.3963464696223316,7
233,576.0,0.0,576,576,2.4721030042918457,32,32,32,938.0,0.0,938,938,4.0257510729613735,2.396280400572246,7
234,544.0,0.0,544,544,2.324786324786325,32,32,32,942.0,0.0,942,942,4.0256410256410255,2.396214896214896,7
235,576.0,0.0,576,576,2.451063829787234,32,32,32,946.0,0.0,946,946,4.025531914893617,2.3961499493414387,7
236,576.0,0.0,576,576,2.440677966101695,32,32,32,950.0,0.0,950,950,4.02542372881356,2.3960855528652143,7
237,576.0,0.0,576,576,2.430379746835443,32,32,32,954.0,0.0,954,954,4.025316455696203,2.396021699819168,7
238,576.0,0.0,576,576,2.4201680672268906,32,32,32,958.0,0.0,958,958,4.025210084033613,2.3959583833533413,7
239,576.0,0.0,576,576,2.410041841004184,32,32,32,962.0,0.0,962,962,4.02510460251046,2.3958955967324167,7
240,576.0,0.0,576,576,2.4,32,32,32,966.0,0.0,966,966,4.025,2.3958333333333335,7
241,576.0,0.0,576,576,2.3900414937759336,32,32,32,970.0,0.0,970,970,4.024896265560166,2.395771586642956,7
242,576.0,0.0,576,576,2.3801652892561984,32,32,32,974.0,0.0,974,974,4.024793388429752,2.395710350255805,7
243,608.0,0.0,608,608,2.5020576131687244,32,32,32,978.0,0.0,978,978,4.0246913580246915,2.39564961787184,7
244,608.0,0.0,608,608,2.4918032786885247,32,32,32,982.0,0.0,982,982,4.024590163934426,2.395589383294301,7
245,576.0,0.0,576,576,2.3510204081632655,32,32,32,986.0,0.0,986,986,4.024489795918368,2.3955296404275996,7
246,608.0,0.0,608,608,2.4715447154471546,32,32,32,990.0,0.0,990,990,4.024390243902439,2.3954703832752613,7
247,608.0,0.0,608,608,2.4615384615384617,32,32,32,994.0,0.0,994,994,4.0242914979757085,2.395411605937922,7
248,576.0,0.0,576,576,2.3225806451612905,32,32,32,998.0,0.0,998,998,4.024193548387097,2.395353302611367,7
249,608.0,0.0,608,608,2.4417670682730925,32,32,32,1002.0,0.0,1002,1002,4.024096385542169,2.3952954675846243,7
250,576.0,0.0,576,576,2.304,32,32,32,1006.0,0.0,1006,1006,4.024,2.395238095238095,7
251,608.0,0.0,608,608,2.4223107569721116,32,32,32,1010.0,0.0,1010,1010,4.0239043824701195,2.395181180041738,7
252,576.0,0.0,576,576,2.2857142857142856,32,32,32,1014.0,0.0,1014,1014,4.023809523809524,2.395124716553288,7
253,608.0,0.0,608,608,2.4031620553359683,32,32,32,1018.0,0.0,1018,1018,4.023715415019763,2.3950686994165253,7
254,608.0,0.0,608,608,2.393700787401575,32,32,32,1022.0,0.0,1022,1022,4.0236220472440944,2.39501312335958,7
255,640.0,0.0,640,640,2.5098039215686274,32,32,32,1026.0,0.0,1026,1026,4.023529411764706,2.3949579831932772,7
256,608.0,0.0,608,608,2.375,32,32,32,1030.0,0.0,1030,1030,4.0234375,2.3949032738095237,7
257,608.0,0.0,608,608,2.3657587548638133,32,32,32,1034.0,0.0,1034,1034,4.023346303501945,2.3948489901797294,7
258,608.0,0.0,608,608,2.356589147286822,32,32,32,1038.0,0.0,1038,1038,4.023255813953488,2.394795127353267,7
259,608.0,0.0,608,608,2.3474903474903477,32,32,32,1042.0,0.0,1042,1042,4.023166023166024,2.3947416804559665,7
260,640.0,0.0,640,640,2.4615384615384617,32,32,32,1046.0,0.0,1046,1046,4.023076923076923,2.3946886446886446,7
261,608.0,0.0,608,608,2.3295019157088124,32,32,32,1050.0,0.0,1050,1050,4.022988505747127,2.3946360153256707,7
262,640.0,0.0,640,640,2.4427480916030535,32,32,32,1054.0,0.0,1054,1054,4.022900763358779,2.3945837877135587,7
263,640.0,0.0,640,640,2.4334600760456273,32,32,32,1058.0,0.0,1058,1058,4.022813688212928,2.3945319572695998,7
264,640.0,0.0,640,640,2.4242424242424243,32,32,32,1062.0,0.0,1062,1062,4.0227272727272725,2.394480519480519,7
265,640.0,0.0,640,640,2.4150943396226414,32,32,32,1066.0,0.0,1066,1066,4.022641509433963,2.3944294699011683,7
266,640.0,0.0,640,640,2.406015037593985,32,32,32,1070.0,0.0,1070,1070,4.022556390977444,2.3943788041532406,7
267,640.0,0.0,640,640,2.397003745318352,32,32,32,1074.0,0.0,1074,1074,4.022471910112359,2.3943285179240235,7
268,640.0,0.0,640,640,2.388059701492537,32,32,32,1078.0,0.0,1078,1078,4.022388059701493,2.3942786069651745,7
269,640.0,0.0,640,640,2.379182156133829,32,32,32,1082.0,0.0,1082,1082,4.022304832713755,2.394229067091521,7
270,640.0,0.0,640,640,2.3703703703703702,32,32,32,1086.0,0.0,1086,1086,4.022222222222222,2.394179894179894,7
271,640.0,0.0,640,640,2.3616236162361623,32,32,32,1090.0,0.0,1090,1090,4.022140221402214,2.394131084167985,7
272,672.0,0.0,672,672,2.4705882352941178,32,32,32,1094.0,0.0,1094,1094,4.022058823529412,2.3940826330532214,7
273,672.0,0.0,672,672,2.4615384615384617,32,32,32,1098.0,0.0,1098,1098,4.021978021978022,2.3940345368916796,7
274,672.0,0.0,672,672,2.4525547445255476,32,32,32,1102.0,0.0,1102,1102,4.021897810218978,2.393986791797011,7
275,672.0,0.0,672,672,2.443636363636364,32,32,32,1106.0,0.0,1106,1106,4.0218181818181815,2.3939393939393936,7
276,640.0,0.0,640,640,2.318840579710145,32,32,32,1110.0,0.0,1110,1110,4.021739130434782,2.393892339544513,7
277,640.0,0.0,640,640,2.3104693140794224,32,32,32,1114.0,0.0,1114,1114,4.021660649819495,2.3938456248925566,7
278,672.0,0.0,672,672,2.41726618705036,32,32,32,1118.0,0.0,1118,1118,4.0215827338129495,2.393799246317232,7
279,672.0,0.0,672,672,2.4086021505376345,32,32,32,1122.0,0.0,1122,1122,4.021505376344086,2.393753200204813,7
280,672.0,0.0,672,672,2.4,32,32,32,1126.0,0.0,1126,1126,4.021428571428571,2.393707482993197,7
281,672.0,0.0,672,672,2.391459074733096,32,32,32,1130.0,0.0,1130,1130,4.0213523131672595,2.3936620911709876,7
282,672.0,0.0,672,672,2.382978723404255,32,32,32,1134.0,0.0,1134,1134,4.0212765957446805,2.3936170212765955,7
283,704.0,0.0,704,704,2.487632508833922,32,32,32,1138.0,0.0,1138,1138,4.021201413427562,2.3935722698973585,7
284,672.0,0.0,672,672,2.3661971830985915,32,32,32,1142.0,0.0,1142,1142,4.02112676056338,2.3935278336686787,7
285,704.0,0.0,704,704,2.4701754385964914,32,32,32,1146.0,0.0,1146,1146,4.021052631578947,2.393483709273183,7
286,704.0,0.0,704,704,2.4615384615384617,32,32,32,1150.0,0.0,1150,1150,4.020979020979021,2.3934398934398935,7
287,672.0,0.0,672,672,2.341463414634146,32,32,32,1154.0,0.0,1154,1154,4.020905923344948,2.3933963829434215,7
288,672.0,0.0,672,672,2.3333333333333335,32,32,32,1158.0,0.0,1158,1158,4.020833333333333,2.3933531746031744,7
289,704.0,0.0,704,704,2.43598615916955,32,32,32,1162.0,0.0,1162,1162,4.02076124567474,2.3933102652825835,7
290,704.0,0.0,704,704,2.4275862068965517,32,32,32,1166.0,0.0,1166,1166,4.020689655172414,2.393267651888342,7
291,704.0,0.0,704,704,2.4192439862542954,32,32,32,1170.0,0.0,1170,1170,4.020618556701031,2.393225331369661,7
292,704.0,0.0,704,704,2.410958904109589,32,32,32,1174.0,0.0,1174,1174,4.02054794520548,2.3931833007175474,7
293,704.0,0.0,704,704,2.4027303754266214,32,32,32,1178.0,0.0,1178,1178,4.020477815699659,2.3931415569640824,7
294,704.0,0.0,704,704,2.3945578231292517,32,32,32,1182.0,0.0,1182,1182,4.020408163265306,2.39310009718173,7
295,704.0,0.0,704,704,2.386440677966102,32,32,32,1186.0,0.0,1186,1186,4.020338983050848,2.393058918482647,7
296,704.0,0.0,704,704,2.3783783783783785,32,32,32,1190.0,0.0,1190,1190,4.02027027027027,2.393018018018018,7
297,704.0,0.0,704,704,2.3703703703703702,32,32,32,1194.0,0.0,1194,1194,4.02020202020202,2.392977392977393,7
298,736.0,0.0,736,736,2.469798657718121,32,32,32,1198.0,0.0,1198,1198,4.02013422818792,2.3929370405880475,7
299,704.0,0.0,704,704,2.3545150501672243,32,32,32,1202.0,0.0,1202,1202,4.0200668896321075,2.3928969581143495,7
300,704.0,0.0,704,704,2.3466666666666667,32,32,32,1206.0,0.0,1206,1206,4.02,2.392857142857143,7
301,736.0,0.0,736,736,2.4451827242524917,32,32,32,1210.0,0.0,1210,1210,4.019933554817276,2.3928175921531403,7
302,736.0,0.0,736,736,2.437086092715232,32,32,32,1214.0,0.0,1214,1214,4.0198675496688745,2.39277830337433,7
303,736.0,0.0,736,736,2.429042904290429,32,32,32,1218.0,0.0,1218,1218,4.01980198019802,2.392739273927393,7
304,736.0,0.0,736,736,2.4210526315789473,32,32,32,1222.0,0.0,1222,1222,4.019736842105263,2.392700501253133,7
305,736.0,0.0,736,736,2.413114754098361,32,32,32,1226.0,0.0,1226,1226,4.019672131147541,2.392661982825917,7
306,736.0,0.0,736,736,2.4052287581699345,32,32,32,1230.0,0.0,1230,1230,4.019607843137255,2.392623716153128,7
307,768.0,0.0,768,768,2.501628664495114,32,32,32,1234.0,0.0,1234,1234,4.019543973941368,2.392585698774624,7
308,736.0,0.0,736,736,2.3896103896103895,32,32,32,1238.0,0.0,1238,1238,4.01948051948052,2.392547928262214,7
309,736.0,0.0,736,736,2.381877022653722,32,32,32,1242.0,0.0,1242,1242,4.019417475728155,2.39251040221914,7
310,736.0,0.0,736,736,2.3741935483870966,32,32,32,1246.0,0.0,1246,1246,4.019354838709678,2.39247311827957,7
311,736.0,0.0,736,736,2.3665594855305465,32,32,32,1250.0,0.0,1250,1250,4.019292604501608,2.3924360741081,7
312,768.0,0.0,768,768,2.4615384615384617,32,32,32,1254.0,0.0,1254,1254,4.019230769230769,2.3923992673992673,7
313,736.0,0.0,736,736,2.351437699680511,32,32,32,1258.0,0.0,1258,1258,4.019169329073482,2.3923626958770727,7
314,736.0,0.0,736,736,2.343949044585987,32,32,32,1262.0,0.0,1262,1262,4.019108280254777,2.39232635729451,7
315,736.0,0.0,736,736,2.3365079365079366,32,32,32,1266.0,0.0,1266,1266,4.019047619047619,2.3922902494331066,7
316,736.0,0.0,736,736,2.329113924050633,32,32,32,1270.0,0.0,1270,1270,4.018987341772152,2.392254370102471,7
317,768.0,0.0,768,768,2.4227129337539433,32,32,32,1274.0,0.0,1274,1274,4.018927444794953,2.3922187171398526,7
318,768.0,0.0,768,768,2.4150943396226414,32,32,32,1278.0,0.0,1278,1278,4.018867924528302,2.3921832884097034,7
319,768.0,0.0,768,768,2.407523510971787,32,32,32,1282.0,0.0,1282,1282,4.018808777429467,2.3921480818032546,7
320,768.0,0.0,768,768,2.4,32,32,32,1286.0,0.0,1286,1286,4.01875,2.392113095238095,7
321,768.0,0.0,768,768,2.392523364485981,32,32,32,1290.0,0.0,1290,1290,4.018691588785047,2.392078326657766,7
322,800.0,0.0,800,800,2.484472049689441,32,32,32,1294.0,0.0,1294,1294,4.0186335403726705,2.3920437740313516,7
323,768.0,0.0,768,768,2.3777089783281733,32,32,32,1298.0,0.0,1298,1298,4.018575851393189,2.3920094353530885,7
324,768.0,0.0,768,768,2.3703703703703702,32,32,32,1302.0,0.0,1302,1302,4.018518518518518,2.391975308641975,7
325,768.0,0.0,768,768,2.3630769230769233,32,32,32,1306.0,0.0,1306,1306,4.018461538461539,2.391941391941392,7
326,768.0,0.0,768,768,2.355828220858896,32,32,32,1310.0,0.0,1310,1310,4.0184049079754605,2.3919076833187263,7
327,768.0,0.0,768,768,2.3486238532110093,32,32,32,1314.0,0.0,1314,1314,4.018348623853211,2.3918741808650066,7
328,800.0,0.0,800,800,2.4390243902439024,32,32,32,1318.0,0.0,1318,1318,4.0182926829268295,2.391840882694541,7
329,800.0,0.0,800,800,2.43161094224924,32,32,32,1322.0,0.0,1322,1322,4.018237082066869,2.3918077869445646,7
330,768.0,0.0,768,768,2.327272727272727,32,32,32,1326.0,0.0,1326,1326,4.0181818181818185,2.391774891774892,7
331,800.0,0.0,800,800,2.416918429003021,32,32,32,1330.0,0.0,1330,1330,4.018126888217522,2.3917421953675726,7
332,800.0,0.0,800,800,2.4096385542168677,32,32,32,1334.0,0.0,1334,1334,4.018072289156627,2.3917096959265636,7
333,800.0,0.0,800,800,2.4024024024024024,32,32,32,1338.0,0.0,1338,1338,4.018018018018018,2.3916773916773915,7
334,800.0,0.0,800,800,2.395209580838323,32,32,32,1342.0,0.0,1342,1342,4.017964071856287,2.391645280866838,7
335,800.0,0.0,800,800,2.388059701492537,32,32,32,1346.0,0.0,1346,1346,4.017910447761194,2.3916133617626154,7
336,800.0,0.0,800,800,2.380952380952381,32,32,32,1350.0,0.0,1350,1350,4.017857142857143,2.3915816326530615,7
337,800.0,0.0,800,800,2.373887240356083,32,32,32,1354.0,0.0,1354,1354,4.017804154302671,2.391550091846828,7
338,800.0,0.0,800,800,2.366863905325444,32,32,32,1358.0,0.0,1358,1358,4.017751479289941,2.391518737672584,7
339,800.0,0.0,800,800,2.359882005899705,32,32,32,1362.0,0.0,1362,1362,4.017699115044247,2.3914875684787185,7
340,800.0,0.0,800,800,2.3529411764705883,32,32,32,1366.0,0.0,1366,1366,4.017647058823529,2.391456582633053,7
341,832.0,0.0,832,832,2.439882697947214,32,32,32,1370.0,0.0,1370,1370,4.0175953079178885,2.3914257785225526,7
342,832.0,0.0,832,832,2.4327485380116958,32,32,32,1374.0,0.0,1374,1374,4.017543859649122,2.391395154553049,7
343,800.0,0.0,800,800,2.3323615160349855,32,32,32,1378.0,0.0,1378,1378,4.017492711370262,2.3913647091489656,7
344,832.0,0.0,832,832,2.4186046511627906,32,32,32,1382.0,0.0,1382,1382,4.017441860465116,2.3913344407530452,7
345,832.0,0.0,832,832,2.411594202898551,32,32,32,1386.0,0.0,1386,1386,4.017391304347826,2.391304347826087,7
346,832.0,0.0,832,832,2.4046242774566475,32,32,32,1390.0,0.0,1390,1390,4.017341040462428,2.391274428846683,7
347,832.0,0.0,832,832,2.397694524495677,32,32,32,1394.0,0.0,1394,1394,4.017291066282421,2.3912446823109645,7
348,832.0,0.0,832,832,2.3908045977011496,32,32,32,1398.0,0.0,1398,1398,4.017241379310345,2.391215106732348,7
349,832.0,0.0,832,832,2.383954154727794,32,32,32,1402.0,0.0,1402,1402,4.017191977077364,2.391185700641288,7
350,832.0,0.0,832,832,2.3771428571428572,32,32,32,1406.0,0.0,1406,1406,4.017142857142857,2.391156462585034,7
351,832.0,0.0,832,832,2.3703703703703702,32,32,32,1410.0,0.0,1410,1410,4.017094017094017,2.391127391127391,7
352,832.0,0.0,832,832,2.3636363636363638,32,32,32,1414.0,0.0,1414,1414,4.017045454545454,2.3910984848484844,7
353,832.0,0.0,832,832,2.356940509915014,32,32,32,1418.0,0.0,1418,1418,4.01699716713881,2.3910697423445297,7
354,864.0,0.0,864,864,2.440677966101695,32,32,32,1422.0,0.0,1422,1422,4.016949152542373,2.391041162227603,7
355,832.0,0.0,832,832,2.343661971830986,32,32,32,1426.0,0.0,1426,1426,4.016901408450704,2.3910127431254193,7
356,864.0,0.0,864,864,2.4269662921348316,32,32,32,1430.0,0.0,1430,1430,4.01685393258427,2.390984483681113,7
357,864.0,0.0,864,864,2.4201680672268906,32,32,32,1434.0,0.0,1434,1434,4.016806722689076,2.3909563825530213,7
358,864.0,0.0,864,864,2.4134078212290504,32,32,32,1438.0,0.0,1438,1438,4.016759776536313,2.390928438414472,7
359,864.0,0.0,864,864,2.4066852367688023,32,32,32,1442.0,0.0,1442,1442,4.016713091922005,2.3909006499535748,7
360,864.0,0.0,864,864,2.4,32,32,32,1446.0,0.0,1446,1446,4.016666666666667,2.390873015873016,7
361,864.0,0.0,864,864,2.3933518005540164,32,32,32,1450.0,0.0,1450,1450,4.016620498614959,2.3908455348898565,7
362,864.0,0.0,864,864,2.386740331491713,32,32,32,1454.0,0.0,1454,1454,4.016574585635359,2.3908182057353327,7
363,864.0,0.0,864,864,2.3801652892561984,32,32,32,1458.0,0.0,1458,1458,4.016528925619835,2.3907910271546635,7
364,896.0,0.0,896,896,2.4615384615384617,32,32,32,1462.0,0.0,1462,1462,4.016483516483516,2.390763997906855,7
365,896.0,0.0,896,896,2.4547945205479453,32,32,32,1466.0,0.0,1466,1466,4.016438356164383,2.3907371167645137,7
366,896.0,0.0,896,896,2.448087431693989,32,32,32,1470.0,0.0,1470,1470,4.016393442622951,2.390710382513661,7
367,864.0,0.0,864,864,2.354223433242507,32,32,32,1474.0,0.0,1474,1474,4.016348773841962,2.390683793953549,7
368,864.0,0.0,864,864,2.347826086956522,32,32,32,1478.0,0.0,1478,1478,4.016304347826087,2.3906573498964803,7
369,864.0,0.0,864,864,2.341463414634146,32,32,32,1482.0,0.0,1482,1482,4.016260162601626,2.390631049167635,7
370,896.0,0.0,896,896,2.4216216216216218,32,32,32,1486.0,0.0,1486,1486,4.0162162162162165,2.390604890604891,7
371,896.0,0.0,896,896,2.4150943396226414,32,32,32,1490.0,0.0,1490,1490,4.0161725067385445,2.3905788730586575,7
372,896.0,0.0,896,896,2.4086021505376345,32,32,32,1494.0,0.0,1494,1494,4.016129032258065,2.3905529953917055,7
373,896.0,0.0,896,896,2.4021447721179623,32,32,32,1498.0,0.0,1498,1498,4.016085790884718,2.390527256478999,7
374,896.0,0.0,896,896,2.3957219251336896,32,32,32,1502.0,0.0,1502,1502,4.016042780748663,2.390501655207537,7
375,896.0,0.0,896,896,2.3893333333333335,32,32,32,1506.0,0.0,1506,1506,4.016,2.3904761904761904,7
376,896.0,0.0,896,896,2.382978723404255,32,32,32,1510.0,0.0,1510,1510,4.01595744680851,2.390450861195542,7
377,896.0,0.0,896,896,2.376657824933687,32,32,32,1514.0,0.0,1514,1514,4.015915119363395,2.3904256662877352,7
378,896.0,0.0,896,896,2.3703703703703702,32,32,32,1518.0,0.0,1518,1518,4.015873015873016,2.390400604686319,7
379,928.0,0.0,928,928,2.4485488126649075,32,32,32,1522.0,0.0,1522,1522,4.015831134564643,2.3903756753360974,7
380,928.0,0.0,928,928,2.442105263157895,32,32,32,1526.0,0.0,1526,1526,4.015789473684211,2.3903508771929824,7
381,896.0,0.0,896,896,2.351706036745407,32,32,32,1530.0,0.0,1530,1530,4.015748031496063,2.390326209223847,7
382,928.0,0.0,928,928,2.4293193717277486,32,32,32,1534.0,0.0,1534,1534,4.015706806282722,2.3903016704063824,7
383,896.0,0.0,896,896,2.339425587467363,32,32,32,1538.0,0.0,1538,1538,4.015665796344647,2.3902772597289568,7
384,896.0,0.0,896,896,2.3333333333333335,32,32,32,1542.0,0.0,1542,1542,4.015625,2.3902529761904763,7
385,928.0,0.0,928,928,2.4103896103896103,32,32,32,1546.0,0.0,1546,1546,4.015584415584415,2.390228818800247,7
386,928.0,0.0,928,928,2.4041450777202074,32,32,32,1550.0,0.0,1550,1550,4.015544041450777,2.3902047865778435,7
387,928.0,0.0,928,928,2.397932816537468,32,32,32,1554.0,0.0,1554,1554,4.015503875968992,2.3901808785529717,7
388,928.0,0.0,928,928,2.3917525773195876,32,32,32,1558.0,0.0,1558,1558,4.015463917525773,2.390157093765341,7
389,928.0,0.0,928,928,2.38560411311054,32,32,32,1562.0,0.0,1562,1562,4.015424164524422,2.390133431264537,7
390,960.0,0.0,960,960,2.4615384615384617,32,32,32,1566.0,0.0,1566,1566,4.015384615384615,2.39010989010989,7
391,928.0,0.0,928,928,2.373401534526854,32,32,32,1570.0,0.0,1570,1570,4.015345268542199,2.3900864693703565,7
392,928.0,0.0,928,928,2.36734693877551,32,32,32,1574.0,0.0,1574,1574,4.01530612244898,2.3900631681243927,7
393,928.0,0.0,928,928,2.3613231552162848,32,32,32,1578.0,0.0,1578,1578,4.015267175572519,2.3900399854598326,7
394,928.0,0.0,928,928,2.3553299492385786,32,32,32,1582.0,0.0,1582,1582,4.0152284263959395,2.3900169204737733,7
395,960.0,0.0,960,960,2.430379746835443,32,32,32,1586.0,0.0,1586,1586,4.015189873417722,2.3899939722724532,7
396,928.0,0.0,928,928,2.3434343434343434,32,32,32,1590.0,0.0,1590,1590,4.015151515151516,2.38997113997114,7
397,960.0,0.0,960,960,2.4181360201511337,32,32,32,1594.0,0.0,1594,1594,4.015113350125945,2.3899484226940144,7
398,960.0,0.0,960,960,2.4120603015075375,32,32,32,1598.0,0.0,1598,1598,4.015075376884422,2.3899258195740605,7
399,928.0,0.0,928,928,2.325814536340852,32,32,32,1602.0,0.0,1602,1602,4.015037593984962,2.3899033297529537,7
400,960.0,0.0,960,960,2.4,32,32,32,1606.0,0.0,1606,1606,4.015,2.389880952380952,7
401,992.0,0.0,992,992,2.4738154613466334,32,32,32,1610.0,0.0,1610,1610,4.014962593516209,2.3898586866167912,7
402,960.0,0.0,960,960,2.388059701492537,32,32,32,1614.0,0.0,1614,1614,4.014925373134329,2.3898365316275765,7
403,960.0,0.0,960,960,2.3821339950372207,32,32,32,1618.0,0.0,1618,1618,4.0148883374689825,2.38981448658868,7
404,960.0,0.0,960,960,2.376237623762376,32,32,32,1622.0,0.0,1622,1622,4.014851485148514,2.3897925506836395,7
405,960.0,0.0,960,960,2.3703703703703702,32,32,32,1626.0,0.0,1626,1626,4.014814814814815,2.3897707231040566,7
406,960.0,0.0,960,960,2.3645320197044337,32,32,32,1630.0,0.0,1630,1630,4.014778325123153,2.389749003049496,7
407,992.0,0.0,992,992,2.4373464373464375,32,32,32,1634.0,0.0,1634,1634,4.014742014742015,2.3897273897273896,7
408,960.0,0.0,960,960,2.3529411764705883,32,32,32,1638.0,0.0,1638,1638,4.014705882352941,2.389705882352941,7
409,992.0,0.0,992,992,2.4254278728606358,32,32,32,1642.0,0.0,1642,1642,4.014669926650367,2.3896844801490276,7
410,992.0,0.0,992,992,2.419512195121951,32,32,32,1646.0,0.0,1646,1646,4.014634146341463,2.389663182346109,7
411,960.0,0.0,960,960,2.335766423357664,32,32,32,1650.0,0.0,1650,1650,4.014598540145985,2.389641988182134,7
412,992.0,0.0,992,992,2.407766990291262,32,32,32,1654.0,0.0,1654,1654,4.014563106796117,2.3896208969024504,7
413,992.0,0.0,992,992,2.401937046004843,32,32,32,1658.0,0.0,1658,1658,4.014527845036319,2.3895999077597136,7
414,992.0,0.0,992,992,2.396135265700483,32,32,32,1662.0,0.0,1662,1662,4.0144927536231885,2.3895790200138025,7
415,992.0,0.0,992,992,2.3903614457831326,32,32,32,1666.0,0.0,1666,1666,4.014457831325301,2.389558232931727,7
416,992.0,0.0,992,992,2.3846153846153846,32,32,32,1670.0,0.0,1670,1670,4.014423076923077,2.3895375457875456,7
417,992.0,0.0,992,992,2.3788968824940047,32,32,32,1674.0,0.0,1674,1674,4.014388489208633,2.3895169578622815,7
418,1024.0,0.0,1024,1024,2.449760765550239,32,32,32,1678.0,0.0,1678,1678,4.014354066985646,2.389496468443837,7
419,1024.0,0.0,1024,1024,2.443914081145585,32,32,32,1682.0,0.0,1682,1682,4.014319809069212,2.389476076826912,7
420,992.0,0.0,992,992,2.361904761904762,32,32,32,1686.0,0.0,1686,1686,4.014285714285714,2.389455782312925,7
421,1024.0,0.0,1024,1024,2.4323040380047507,32,32,32,1690.0,0.0,1690,1690,4.014251781472684,2.389435584209931,7
422,1024.0,0.0,1024,1024,2.4265402843601898,32,32,32,1695.0,0.0,1695,1695,4.016587677725118,2.3908259986459037,7
423,992.0,0.0,992,992,2.3451536643026003,32,32,32,1699.0,0.0,1699,1699,4.016548463356974,2.390802656760104,7
424,1024.0,0.0,1024,1024,2.4150943396226414,32,32,32,1703.0,0.0,1703,1703,4.0165094339622645,2.3907794249775383,7
425,1024.0,0.0,1024,1024,2.409411764705882,32,32,32,1707.0,0.0,1707,1707,4.016470588235294,2.3907563025210083,7
426,992.0,0.0,992,992,2.328638497652582,32,32,32,1711.0,0.0,1711,1711,4.016431924882629,2.3907332886206123,7
427,1024.0,0.0,1024,1024,2.398126463700234,32,32,32,1715.0,0.0,1715,1715,4.016393442622951,2.390710382513661,7
428,1024.0,0.0,1024,1024,2.392523364485981,32,32,32,1719.0,0.0,1719,1719,4.016355140186916,2.390687583444593,7
429,1056.0,0.0,1056,1056,2.4615384615384617,32,32,32,1723.0,0.0,1723,1723,4.016317016317016,2.3906648906648904,7
430,1056.0,0.0,1056,1056,2.4558139534883723,32,32,32,1727.0,0.0,1727,1727,4.0162790697674415,2.390642303433001,7
431,1024.0,0.0,1024,1024,2.3758700696055683,32,32,32,1731.0,0.0,1731,1731,4.016241299303944,2.3906198210142526,7
432,1024.0,0.0,1024,1024,2.3703703703703702,32,32,32,1735.0,0.0,1735,1735,4.016203703703703,2.3905974426807757,7
433,1024.0,0.0,1024,1024,2.3648960739030023,32,32,32,1739.0,0.0,1739,1739,4.016166281755196,2.390575167711426,7
434,1024.0,0.0,1024,1024,2.359447004608295,32,32,32,1743.0,0.0,1743,1743,4.016129032258065,2.3905529953917055,7
435,1056.0,0.0,1056,1056,2.4275862068965517,32,32,32,1747.0,0.0,1747,1747,4.016091954022989,2.390530925013684,7
436,1024.0,0.0,1024,1024,2.3486238532110093,32,32,32,1751.0,0.0,1751,1751,4.01605504587156,2.3905089558759283,7
437,1056.0,0.0,1056,1056,2.416475972540046,32,32,32,1755.0,0.0,1755,1755,4.016018306636155,2.3904870872834256,7
438,1056.0,0.0,1056,1056,2.410958904109589,32,32,32,1759.0,0.0,1759,1759,4.0159817351598175,2.3904653185475104,7
439,1056.0,0.0,1056,1056,2.4054669703872436,32,32,32,1763.0,0.0,1763,1763,4.015945330296128,2.3904436489857903,7
440,1056.0,0.0,1056,1056,2.4,32,32,32,1767.0,0.0,1767,1767,4.015909090909091,2.3904220779220777,7
441,1056.0,0.0,1056,1056,2.3945578231292517,32,32,32,1771.0,0.0,1771,1771,4.015873015873016,2.390400604686319,7
442,1056.0,0.0,1056,1056,2.3891402714932126,32,32,32,1775.0,0.0,1775,1775,4.015837104072398,2.3903792286145227,7
443,1056.0,0.0,1056,1056,2.383747178329571,32,32,32,1779.0,0.0,1779,1779,4.015801354401806,2.390357949048694,7
